location	LR	alpha
17742813.998999	0.000000	1.277954e-02
17768124.351351	0.222584	1.233640e-04
17793434.703704	0.556763	3.094757e-04
17818745.056056	0.016359	5.229263e-03
17844055.408408	0.178367	3.622914e-04
17869365.760761	0.050853	7.581527e-04
17894676.113113	0.075319	1.821638e-03
17919986.465465	0.000000	3.482961e-02
17945296.817818	0.022434	3.530043e-02
17970607.170170	0.232287	5.933676e-03
17995917.522523	0.000000	2.011811e-02
18021227.874875	0.021875	1.522318e-01
18046538.227227	1.801866	1.889591e-04
18071848.579580	0.000000	1.417469e-02
18097158.931932	0.248979	2.294597e-04
18122469.284284	0.000000	1.195558e-02
18147779.636637	0.000000	2.081034e-02
18173089.988989	0.000000	1.790751e-01
18198400.341341	0.000000	3.082129e-02
18223710.693694	0.000000	4.969575e-03
18249021.046046	0.321855	3.129405e-04
18274331.398398	0.302966	2.395934e-04
18299641.750751	0.044587	1.201969e-04
18324952.103103	0.608200	5.791900e-05
18350262.455455	0.024377	2.267368e-04
18375572.807808	0.000000	5.258726e-02
18400883.160160	0.000000	6.388421e-02
18426193.512513	0.000000	6.469440e-02
18451503.864865	0.000000	3.383966e-03
18476814.217217	1.972503	1.751426e-04
18502124.569570	1.728523	1.157038e-04
18527434.921922	0.016359	8.347094e-02
18552745.274274	0.000000	1.157490e-02
18578055.626627	3.280688	3.754941e-04
18603365.978979	2.219223	4.795551e-04
18628676.331331	1.255985	4.579411e-05
18653986.683684	1.361265	1.076468e-04
18679297.036036	0.815288	1.748518e-03
18704607.388388	0.000000	4.717702e-03
18729917.740741	0.624672	1.152344e-04
18755228.093093	0.481828	6.527978e-05
18780538.445445	1.411144	6.324202e-04
18805848.797798	0.738896	5.635436e-04
18831159.150150	0.000000	2.791673e-02
18856469.502503	0.703126	7.452349e-04
18881779.854855	0.000000	2.005732e-03
18907090.207207	0.000000	9.575432e-03
18932400.559560	0.000000	5.164755e-03
18957710.911912	0.000000	1.213201e-01
18983021.264264	0.002320	6.815055e-03
19008331.616617	0.832891	5.147128e-04
19033641.968969	0.000000	2.124010e-02
19058952.321321	0.091151	3.741516e-04
19084262.673674	0.000000	4.675198e-02
19109573.026026	0.000000	8.670359e-03
19134883.378378	0.000000	3.537088e-03
19160193.730731	0.000000	7.287168e-03
19185504.083083	0.116424	1.433054e-02
19210814.435435	0.000000	2.402093e-02
19236124.787788	0.000000	8.732276e-03
19261435.140140	0.000000	2.722237e-03
19286745.492492	0.000000	3.088744e-02
19312055.844845	0.189735	1.250908e-03
19337366.197197	0.000000	3.976107e-02
19362676.549550	0.037360	1.349366e-04
19387986.901902	0.190425	9.659750e-04
19413297.254254	0.000000	4.120113e-02
19438607.606607	0.435723	4.348424e-05
19463917.958959	0.098087	3.091842e-05
19489228.311311	0.005053	1.955023e-04
19514538.663664	0.016359	1.203116e-02
19539849.016016	0.100086	5.046308e-02
19565159.368368	0.001321	7.827662e-04
19590469.720721	0.000000	1.513637e-01
19615780.073073	0.000000	6.706649e-02
19641090.425425	0.186924	3.341195e-03
19666400.777778	0.044974	4.174590e-05
19691711.130130	4.574374	5.535579e-06
19717021.482482	16.199548	7.572921e-06
19742331.834835	0.000000	1.180502e+00
19767642.187187	6.825838	5.900460e-05
19792952.539540	3.298537	1.098086e-05
19818262.891892	1.526655	6.798972e-06
19843573.244244	0.000000	1.215505e-02
19868883.596597	0.000000	8.952952e-01
19894193.948949	0.000000	1.110586e-01
19919504.301301	0.077456	1.481794e-04
19944814.653654	0.291125	1.345487e-03
19970125.006006	2.352678	1.746530e-04
19995435.358358	0.019752	1.211453e-03
20020745.710711	0.046452	5.287256e-04
20046056.063063	0.106639	1.904635e-04
20071366.415415	0.971155	6.741118e-04
20096676.767768	0.017601	1.550359e-04
20121987.120120	0.000000	2.413904e-02
20147297.472472	0.000000	3.394362e-02
20172607.824825	0.000000	9.781348e-03
20197918.177177	0.091117	2.607567e-03
20223228.529530	0.000000	5.491250e-02
20248538.881882	0.000000	2.157815e-02
20273849.234234	0.000000	4.890444e-03
20299159.586587	0.000000	6.649723e-03
20324469.938939	0.234716	7.712330e-04
20349780.291291	0.000000	8.867272e-03
20375090.643644	0.050770	7.934070e-04
20400400.995996	0.000000	3.208591e-02
20425711.348348	0.000000	1.112500e-02
20451021.700701	0.016359	9.706660e-03
20476332.053053	0.000000	1.132132e-02
20501642.405405	0.362249	2.906105e-03
20526952.757758	0.315524	3.003988e-04
20552263.110110	0.133961	4.835094e-02
20577573.462462	0.000000	8.762082e-03
20602883.814815	0.000000	3.548741e-01
20628194.167167	0.035897	2.655816e-04
20653504.519520	0.122975	2.199670e-04
20678814.871872	0.320346	3.792538e-03
20704125.224224	0.033051	2.564357e-03
20729435.576577	0.000000	8.581094e-03
20754745.928929	0.509091	1.109673e-04
20780056.281281	0.232201	2.073533e-03
20805366.633634	0.000000	2.036085e-02
20830676.985986	0.000000	6.661482e-01
20855987.338338	0.015577	1.432312e-02
20881297.690691	0.013034	1.028364e-04
20906608.043043	0.000000	5.478377e-02
20931918.395395	0.000000	5.054858e-02
20957228.747748	0.120277	5.368566e-04
20982539.100100	0.281677	1.388287e-04
21007849.452452	0.100619	5.451488e-05
21033159.804805	0.000000	1.183205e-02
21058470.157157	0.000000	1.210706e-02
21083780.509510	0.016054	3.543128e-03
21109090.861862	0.000000	6.134537e-03
21134401.214214	0.100086	7.668165e-03
21159711.566567	0.054574	3.709817e-03
21185021.918919	0.281606	1.105462e-03
21210332.271271	0.121736	1.853908e-03
21235642.623624	0.282885	5.793253e-04
21260952.975976	0.000000	7.682577e-03
21286263.328328	0.000000	1.329297e-03
21311573.680681	0.000000	1.757777e-02
21336884.033033	0.211049	1.019651e-04
21362194.385385	0.447693	1.059900e-03
21387504.737738	0.000000	2.393957e-02
21412815.090090	0.000000	3.100054e-02
21438125.442442	0.000000	3.903170e-02
21463435.794795	0.080738	4.201632e-03
21488746.147147	0.000000	1.603818e-03
21514056.499499	0.017321	4.221874e-04
21539366.851852	1.487064	3.867498e-04
21564677.204204	0.000000	2.061707e-01
21589987.556557	0.000000	2.164368e-01
21615297.908909	0.000000	7.143245e-03
21640608.261261	0.000000	8.314504e-03
21665918.613614	0.039723	1.170636e-02
21691228.965966	0.148551	3.724416e-04
21716539.318318	0.047888	1.559399e-04
21741849.670671	0.724479	4.189182e-04
21767160.023023	1.927316	5.109657e-04
21792470.375375	2.405806	5.408837e-05
21817780.727728	0.000000	6.407613e-01
21843091.080080	0.527846	5.218745e-05
21868401.432432	0.016359	2.284204e-03
21893711.784785	0.021258	1.266024e-03
21919022.137137	0.002722	1.023970e-03
21944332.489489	0.000000	5.264337e-03
21969642.841842	0.000000	3.919543e-02
21994953.194194	0.000000	2.383225e-03
22020263.546547	0.100083	6.153924e-03
22045573.898899	0.000000	2.371068e-02
22070884.251251	2.174205	5.475497e-05
22096194.603604	1.674759	7.712582e-05
22121504.955956	0.688238	2.950079e-03
22146815.308308	0.003948	1.667279e-04
22172125.660661	0.003264	3.255499e-04
22197436.013013	0.207862	1.789636e-04
22222746.365365	0.016359	5.463241e-02
22248056.717718	0.000000	4.126148e-03
22273367.070070	0.000000	2.580257e-02
22298677.422422	0.810247	5.943356e-04
22323987.774775	0.042659	6.468111e-04
22349298.127127	0.000000	7.588831e-02
22374608.479479	0.000000	5.513387e-03
22399918.831832	0.000000	1.528990e-02
22425229.184184	0.000000	2.797976e-03
22450539.536537	0.000000	8.685982e-03
22475849.888889	0.414261	8.050694e-05
22501160.241241	0.131118	8.766771e-05
22526470.593594	0.887740	5.328236e-04
22551780.945946	0.000000	2.690257e-02
22577091.298298	0.425765	3.717798e-04
22602401.650651	0.091541	1.188972e-04
22627712.003003	1.968447	2.298810e-04
22653022.355355	0.000000	4.911280e-03
22678332.707708	0.000000	1.245728e-02
22703643.060060	0.000000	5.139055e-03
22728953.412412	0.428345	3.451439e-03
22754263.764765	0.000000	1.211186e-02
22779574.117117	0.291353	1.901034e-03
22804884.469469	0.209933	9.136721e-05
22830194.821822	1.278142	4.867604e-05
22855505.174174	2.943578	3.260452e-05
22880815.526527	0.617491	6.110783e-05
22906125.878879	0.354403	1.751362e-03
22931436.231231	0.033826	1.456530e-04
22956746.583584	1.237869	3.594341e-04
22982056.935936	0.423352	2.366860e-03
23007367.288288	0.000000	6.943288e-03
23032677.640641	0.000000	1.062549e-02
23057987.992993	0.067008	5.802778e-04
23083298.345345	0.000000	1.679133e-02
23108608.697698	0.000000	1.368773e-02
23133919.050050	0.000000	8.336232e-02
23159229.402402	0.000000	2.503117e-02
23184539.754755	0.562604	1.065429e-03
23209850.107107	0.418939	1.490069e-04
23235160.459459	0.049881	1.031144e-03
23260470.811812	0.016359	6.088995e-03
23285781.164164	0.238206	1.860174e-02
23311091.516517	0.060858	6.182675e-04
23336401.868869	0.000000	1.236946e-02
23361712.221221	0.000000	4.923641e-03
23387022.573574	1.317497	9.171212e-05
23412332.925926	0.229834	1.590269e-04
23437643.278278	0.000000	1.673134e-01
23462953.630631	0.270330	2.101965e-04
23488263.982983	0.011297	1.953223e-02
23513574.335335	0.808332	1.787573e-04
23538884.687688	0.000000	2.999016e-03
23564195.040040	0.317639	5.972251e-04
23589505.392392	0.265363	3.456063e-04
23614815.744745	0.140119	4.460883e-04
23640126.097097	0.658890	9.634021e-05
23665436.449449	0.813026	2.007607e-03
23690746.801802	0.313070	7.051691e-05
23716057.154154	0.414476	9.263279e-04
23741367.506507	0.000000	2.124139e-01
23766677.858859	0.000000	2.000471e-02
23791988.211211	0.323742	1.693968e-04
23817298.563564	0.329935	2.203404e-04
23842608.915916	0.618325	5.506800e-05
23867919.268268	0.763944	1.476264e-04
23893229.620621	0.000000	2.381927e-01
23918539.972973	2.172175	3.403865e-05
23943850.325325	0.052044	1.825840e-03
23969160.677678	0.821334	1.196500e-05
23994471.030030	0.000000	3.141115e-02
24019781.382382	2.282707	9.719872e-06
24045091.734735	2.352133	1.183682e-05
24070402.087087	0.000000	7.459402e-01
24095712.439439	1.458181	2.826860e-04
24121022.791792	3.718992	3.350531e-05
24146333.144144	7.721285	1.788843e-05
24171643.496496	0.848093	7.642781e-04
24196953.848849	8.150502	1.185628e-05
24222264.201201	13.453203	2.276931e-05
24247574.553554	10.015832	2.190047e-05
24272884.905906	0.685326	5.443565e-04
24298195.258258	0.000000	1.297660e-02
24323505.610611	0.368950	5.538422e-04
24348815.962963	0.000000	2.574535e-03
24374126.315315	0.000000	6.791761e-02
24399436.667668	0.000000	5.627642e-03
24424747.020020	0.000000	1.287526e-02
24450057.372372	0.000000	6.270499e-02
24475367.724725	0.000000	1.199670e-02
24500678.077077	0.030639	1.409353e-03
24525988.429429	0.208024	1.653666e-04
24551298.781782	0.000000	1.747280e-02
24576609.134134	0.052043	8.808561e-04
24601919.486486	0.000000	2.317267e-03
24627229.838839	1.111607	4.498750e-05
24652540.191191	2.299582	6.260463e-05
24677850.543544	0.000000	2.028591e-02
24703160.895896	0.000000	1.480731e+00
24728471.248248	1.307919	2.413008e-04
24753781.600601	0.000000	4.664541e-03
24779091.952953	0.000000	1.869728e-03
24804402.305305	0.000000	8.780309e-03
24829712.657658	0.007101	5.618870e-04
24855023.010010	0.000000	7.509436e-03
24880333.362362	0.016359	3.890658e-01
24905643.714715	0.000000	1.201837e-03
24930954.067067	0.076148	1.458358e-03
24956264.419419	0.040426	2.637561e-04
24981574.771772	0.016353	1.516292e-03
25006885.124124	0.323866	1.670491e-04
25032195.476476	0.000000	1.171001e-01
25057505.828829	1.421059	3.560388e-05
25082816.181181	0.222973	1.412297e-04
25108126.533534	0.125116	4.800500e-04
25133436.885886	1.272797	7.432446e-05
25158747.238238	9.747984	2.937416e-05
25184057.590591	2.081648	5.318918e-05
25209367.942943	2.696833	8.283195e-04
25234678.295295	0.320862	1.382401e-03
25259988.647648	0.479294	8.371549e-03
25285299.000000	0.000000	1.200000e+03
