location	LR	alpha
17211296.599600	2821.759903	1.184833e-07
17236606.951952	2815.786956	1.153403e-07
17261917.304304	2833.037458	1.172301e-07
17287227.656657	2840.558198	1.134789e-07
17312538.009009	2817.097137	1.105180e-07
17337848.361361	2825.365988	1.139350e-07
17363158.713714	2864.225335	1.118020e-07
17388469.066066	2859.750383	1.180069e-07
17413779.418418	2872.428610	1.154495e-07
17439089.770771	2857.624577	1.131646e-07
17464400.123123	2850.883354	1.097785e-07
17489710.475475	2851.526589	1.120490e-07
17515020.827828	2854.487484	1.149016e-07
17540331.180180	2841.668837	1.146152e-07
17565641.532533	2805.293753	1.162508e-07
17590951.884885	2753.546344	1.207829e-07
17616262.237237	2593.807829	9.534106e-08
17641572.589590	2574.699305	1.149662e-07
17666882.941942	2625.122378	1.129764e-07
17692193.294294	2607.976025	1.142302e-07
17717503.646647	2594.928452	1.124011e-07
17742813.998999	2566.112122	1.125580e-07
17768124.351351	2533.854744	1.152826e-07
17793434.703704	2484.652498	1.115104e-07
17818745.056056	2471.620408	1.149950e-07
17844055.408408	2406.429150	1.147668e-07
17869365.760761	2327.645592	1.084308e-07
17894676.113113	2223.475107	1.201809e-07
17919986.465465	2232.774937	1.215408e-07
17945296.817818	2147.018940	1.181016e-07
17970607.170170	2046.681954	1.081756e-07
17995917.522523	2105.895292	1.122684e-07
18021227.874875	1863.947837	1.079004e-07
18046538.227227	1992.914195	1.210200e-07
18071848.579580	2085.699219	1.074623e-07
18097158.931932	2164.434335	1.133595e-07
18122469.284284	2213.346571	1.213102e-07
18147779.636637	2255.340477	1.216825e-07
18173089.988989	2242.488581	1.132785e-07
18198400.341341	2233.744635	1.131667e-07
18223710.693694	2228.620697	1.083142e-07
18249021.046046	2193.212175	1.165486e-07
18274331.398398	2163.145060	1.073412e-07
18299641.750751	2132.902530	1.105521e-07
18324952.103103	2103.231136	1.161570e-07
18350262.455455	2081.829712	1.063725e-07
18375572.807808	2034.393183	1.085052e-07
18400883.160160	1901.828467	1.099657e-07
18426193.512513	1982.300349	1.073794e-07
18451503.864865	1928.665614	1.205932e-07
18476814.217217	1814.074607	1.269174e-07
18502124.569570	1807.541038	1.170537e-07
18527434.921922	1790.567607	1.094488e-07
18552745.274274	1804.538853	1.131025e-07
18578055.626627	1749.561265	1.048549e-07
18603365.978979	1658.504293	1.198507e-07
18628676.331331	1801.496322	1.083913e-07
18653986.683684	1794.303982	1.053003e-07
18679297.036036	1723.728195	1.130237e-07
18704607.388388	1779.051106	1.063481e-07
18729917.740741	191.463123	1.390523e-06
18755228.093093	1690.494497	1.050414e-07
18780538.445445	85.217087	1.463904e-06
18805848.797798	1772.453663	1.181651e-07
18831159.150150	1887.466669	1.079930e-07
18856469.502503	1911.758236	1.134443e-07
18881779.854855	1993.523132	1.152644e-07
18907090.207207	2017.713439	1.189709e-07
18932400.559560	2015.943498	1.154892e-07
18957710.911912	1980.400520	1.075051e-07
18983021.264264	1876.327808	1.151201e-07
19008331.616617	1835.102770	1.167155e-07
19033641.968969	1895.806723	1.124442e-07
19058952.321321	1959.427644	1.178139e-07
19084262.673674	1995.051155	1.063792e-07
19109573.026026	2044.898026	1.187954e-07
19134883.378378	2117.811824	1.148948e-07
19160193.730731	2117.898142	1.174506e-07
19185504.083083	2070.205106	1.155737e-07
19210814.435435	2114.154210	1.134088e-07
19236124.787788	2171.787099	1.190507e-07
19261435.140140	2218.351929	1.174535e-07
19286745.492492	2242.538835	1.122244e-07
19312055.844845	2235.530172	1.191392e-07
19337366.197197	2224.549487	1.188784e-07
19362676.549550	2246.392634	1.157302e-07
19387986.901902	2237.626821	1.131638e-07
19413297.254254	2246.247082	1.147735e-07
19438607.606607	2247.869610	1.165469e-07
19463917.958959	2224.204479	1.161477e-07
19489228.311311	2212.011808	1.183089e-07
19514538.663664	2155.151232	1.158640e-07
19539849.016016	2078.499810	1.171022e-07
19565159.368368	2090.329579	1.170729e-07
19590469.720721	2045.306926	1.190041e-07
19615780.073073	1964.424039	1.136206e-07
19641090.425425	1880.111747	1.206042e-07
19666400.777778	1828.076119	1.226005e-07
19691711.130130	1668.527972	1.242519e-07
19717021.482482	1378.936359	1.254711e-07
19742331.834835	73.704856	7.845231e-05
19767642.187187	75.260161	4.710465e-05
19792952.539540	1494.715959	1.189449e-07
19818262.891892	1715.428752	1.176921e-07
19843573.244244	1838.357583	1.184306e-07
19868883.596597	1902.667139	1.162288e-07
19894193.948949	1957.674157	1.199769e-07
19919504.301301	1988.031406	1.148166e-07
19944814.653654	1981.709567	1.135457e-07
19970125.006006	2025.110272	1.074420e-07
19995435.358358	2090.705173	1.115643e-07
20020745.710711	2144.982257	1.152545e-07
20046056.063063	2135.000920	1.092762e-07
20071366.415415	2153.777720	1.109258e-07
20096676.767768	2207.670284	1.104501e-07
20121987.120120	2249.482995	1.154727e-07
20147297.472472	2283.203236	1.070968e-07
20172607.824825	2313.770258	1.119231e-07
20197918.177177	2329.297017	1.105038e-07
20223228.529530	2340.983692	1.105641e-07
20248538.881882	2362.375581	1.089383e-07
20273849.234234	2359.308890	1.072834e-07
20299159.586587	2358.293227	1.093983e-07
20324469.938939	2300.036344	1.057151e-07
20349780.291291	2267.636725	1.085046e-07
20375090.643644	2275.992017	1.116672e-07
20400400.995996	2219.615442	1.110393e-07
20425711.348348	2249.423939	1.027113e-07
20451021.700701	2225.995568	1.072065e-07
20476332.053053	2238.870531	1.069906e-07
20501642.405405	2159.174960	1.035672e-07
20526952.757758	2168.499083	1.067789e-07
20552263.110110	2170.837022	1.176868e-07
20577573.462462	2305.919719	1.080589e-07
20602883.814815	2340.639229	1.049242e-07
20628194.167167	2369.906580	1.031953e-07
20653504.519520	2363.659304	1.063873e-07
20678814.871872	2300.903161	1.047037e-07
20704125.224224	2291.985698	1.034324e-07
20729435.576577	2300.128269	1.055720e-07
20754745.928929	2234.621958	1.099122e-07
20780056.281281	1913.334479	1.013075e-07
20805366.633634	2153.719214	1.068129e-07
20830676.985986	2172.793789	1.029953e-07
20855987.338338	2205.217182	1.058398e-07
20881297.690691	2306.176335	1.027576e-07
20906608.043043	2356.343838	9.772987e-08
20931918.395395	2397.710503	1.039126e-07
20957228.747748	2409.827003	1.016329e-07
20982539.100100	2435.931709	1.005956e-07
21007849.452452	2466.577282	9.950673e-08
21033159.804805	2475.621015	1.008682e-07
21058470.157157	2476.702206	1.041094e-07
21083780.509510	2461.793381	1.025837e-07
21109090.861862	2453.641627	1.009739e-07
21134401.214214	2423.766434	1.068179e-07
21159711.566567	2392.894345	9.719149e-08
21185021.918919	2384.673616	1.039190e-07
21210332.271271	2353.232322	1.003313e-07
21235642.623624	2297.391115	1.008399e-07
21260952.975976	2344.296129	1.034664e-07
21286263.328328	2372.958210	1.008128e-07
21311573.680681	2352.944713	1.006665e-07
21336884.033033	2285.667217	1.020668e-07
21362194.385385	2124.192130	1.057521e-07
21387504.737738	2169.954290	9.886606e-08
21412815.090090	2159.683865	1.013575e-07
21438125.442442	2151.624130	9.752059e-08
21463435.794795	2193.968306	1.049557e-07
21488746.147147	2296.957976	9.717015e-08
21514056.499499	2320.479206	1.011399e-07
21539366.851852	2281.421766	9.654511e-08
21564677.204204	2303.915856	9.429964e-08
21589987.556557	2290.509729	1.009987e-07
21615297.908909	2310.085147	9.575859e-08
21640608.261261	2309.062679	9.770777e-08
21665918.613614	2258.444234	9.663759e-08
21691228.965966	2225.950514	9.564886e-08
21716539.318318	2178.491260	9.464309e-08
21741849.670671	2138.121736	9.383087e-08
21767160.023023	2057.783225	9.406513e-08
21792470.375375	2211.843957	9.530039e-08
21817780.727728	2235.358455	9.551839e-08
21843091.080080	2222.922372	9.830777e-08
21868401.432432	2266.677679	9.144786e-08
21893711.784785	2282.156095	9.393013e-08
21919022.137137	2289.572958	9.758479e-08
21944332.489489	2265.774815	9.339254e-08
21969642.841842	2260.081936	9.600140e-08
21994953.194194	2256.018588	9.310401e-08
22020263.546547	2182.824400	9.794449e-08
22045573.898899	2177.307510	9.250603e-08
22070884.251251	2178.368909	8.917932e-08
22096194.603604	2187.701453	9.500166e-08
22121504.955956	2169.436841	9.254696e-08
22146815.308308	2238.333087	9.253076e-08
22172125.660661	2265.734447	9.284215e-08
22197436.013013	2225.481709	9.809971e-08
22222746.365365	2223.970023	9.357580e-08
22248056.717718	2225.829551	1.020575e-07
22273367.070070	2210.598038	8.916550e-08
22298677.422422	2100.196017	8.635574e-08
22323987.774775	2216.850165	9.607074e-08
22349298.127127	2232.930266	9.771428e-08
22374608.479479	2254.363554	9.195684e-08
22399918.831832	2242.247781	9.415751e-08
22425229.184184	2227.377819	9.061567e-08
22450539.536537	2167.091370	9.175283e-08
22475849.888889	2144.816310	9.167218e-08
22501160.241241	2104.017153	8.303708e-08
22526470.593594	2033.918974	8.621043e-08
22551780.945946	2054.975159	8.231156e-08
22577091.298298	2003.335379	9.149093e-08
22602401.650651	2034.573266	8.882510e-08
22627712.003003	1980.945128	9.764042e-08
22653022.355355	2087.051376	8.960250e-08
22678332.707708	2097.768506	9.394853e-08
22703643.060060	2103.685877	9.036829e-08
22728953.412412	2036.992061	8.723316e-08
22754263.764765	2016.730249	9.220187e-08
22779574.117117	1922.620819	9.006215e-08
22804884.469469	2006.051468	9.213032e-08
22830194.821822	2029.377730	9.074630e-08
22855505.174174	2053.532497	9.573385e-08
22880815.526527	2076.493547	8.981539e-08
22906125.878879	1983.483570	9.443623e-08
22931436.231231	2010.447186	9.151467e-08
22956746.583584	1931.238757	8.831499e-08
22982056.935936	1890.664658	9.069856e-08
23007367.288288	2039.630894	8.657662e-08
23032677.640641	2048.860458	9.281819e-08
23057987.992993	2025.195564	8.666713e-08
23083298.345345	1999.490590	8.654813e-08
23108608.697698	2009.604852	9.177016e-08
23133919.050050	1962.019487	8.669278e-08
23159229.402402	1965.898305	8.931032e-08
23184539.754755	1956.677380	8.613106e-08
23209850.107107	1974.128210	9.082290e-08
23235160.459459	1947.812401	8.441205e-08
23260470.811812	1953.362761	9.089988e-08
23285781.164164	1818.988452	8.472697e-08
23311091.516517	1920.548722	9.473523e-08
23336401.868869	1975.042438	8.351783e-08
23361712.221221	1984.056971	7.800876e-08
23387022.573574	1935.351827	8.241602e-08
23412332.925926	1879.401077	8.557636e-08
23437643.278278	1865.650137	8.502354e-08
23462953.630631	1866.791492	9.000411e-08
23488263.982983	1888.970488	8.983789e-08
23513574.335335	1897.512150	7.632984e-08
23538884.687688	1983.053775	8.379238e-08
23564195.040040	1965.680132	7.928733e-08
23589505.392392	1948.778066	8.280204e-08
23614815.744745	1936.136371	8.008724e-08
23640126.097097	1996.763522	7.856562e-08
23665436.449449	1916.614694	7.559243e-08
23690746.801802	2008.692797	7.951785e-08
23716057.154154	1961.317548	8.150746e-08
23741367.506507	1948.648553	8.180083e-08
23766677.858859	2016.465565	7.786098e-08
23791988.211211	2068.637378	8.126513e-08
23817298.563564	2069.432750	8.007796e-08
23842608.915916	2117.829689	7.536425e-08
23867919.268268	2126.515679	7.840143e-08
23893229.620621	2166.178461	8.147585e-08
23918539.972973	2216.933101	7.735893e-08
23943850.325325	2242.511202	7.665416e-08
23969160.677678	2269.822349	7.671063e-08
23994471.030030	2271.192550	7.931131e-08
24019781.382382	2279.052307	7.731699e-08
24045091.734735	2273.200150	7.773462e-08
24070402.087087	2244.675383	7.803803e-08
24095712.439439	2196.227233	7.808652e-08
24121022.791792	2198.364667	7.338993e-08
24146333.144144	2173.928290	7.734440e-08
24171643.496496	2098.696240	7.234315e-08
24196953.848849	2083.401342	7.370499e-08
24222264.201201	1988.667189	7.915387e-08
24247574.553554	1965.657323	7.753940e-08
24272884.905906	1906.851151	7.393992e-08
24298195.258258	2010.532893	7.947651e-08
24323505.610611	2102.655247	7.158740e-08
24348815.962963	2178.555899	7.551633e-08
24374126.315315	2187.613047	7.310546e-08
24399436.667668	2217.614229	7.665444e-08
24424747.020020	2224.548555	7.111230e-08
24450057.372372	2209.561073	7.609219e-08
24475367.724725	2199.627258	7.360731e-08
24500678.077077	2189.626008	7.901560e-08
24525988.429429	2173.429932	7.661108e-08
24551298.781782	2202.943778	7.204289e-08
24576609.134134	2245.590983	6.947698e-08
24601919.486486	2261.801978	7.017988e-08
24627229.838839	2252.865844	7.073660e-08
24652540.191191	2217.830790	7.383617e-08
24677850.543544	2182.654204	6.814507e-08
24703160.895896	2036.416924	7.393773e-08
24728471.248248	2169.189382	6.806885e-08
24753781.600601	2230.475849	7.056356e-08
24779091.952953	2255.081520	6.668171e-08
24804402.305305	2255.836429	7.013003e-08
24829712.657658	2251.849025	6.743296e-08
24855023.010010	2235.662776	7.390501e-08
24880333.362362	2218.356832	7.035358e-08
24905643.714715	2215.456976	6.781353e-08
24930954.067067	2157.270294	6.971662e-08
24956264.419419	2129.005827	6.847510e-08
24981574.771772	2074.675273	7.224968e-08
25006885.124124	1980.417752	6.206880e-08
25032195.476476	1919.525574	6.811608e-08
25057505.828829	1840.700269	7.122482e-08
25082816.181181	2.689161	1.468424e-04
25108126.533534	12.643791	1.546421e-05
25133436.885886	41.313371	8.283076e-06
25158747.238238	50.252576	8.875088e-06
25184057.590591	37.274226	1.602147e-05
25209367.942943	1.093177	1.138823e-03
25234678.295295	30.495004	2.841877e-05
25259988.647648	2.406569	1.601841e-03
25285299.000000	49.724194	1.355855e-05
