location	LR	alpha
17743891.462462	0.415273	9.162706e-02
17769203.675676	0.000000	3.700000e+01
17794515.888889	0.229039	3.901439e-01
17819828.102102	0.380980	7.313516e-02
17845140.315315	0.000000	2.561540e+00
17870452.528529	0.000000	9.621962e-01
17895764.741742	0.244308	4.612027e-01
17921076.954955	0.126033	8.653703e-01
17946389.168168	0.486766	1.773652e-01
17971701.381381	0.000000	7.413730e+00
17997013.594595	0.000000	3.468751e-01
18022325.807808	0.000000	6.637874e+00
18047638.021021	0.155170	4.506706e-01
18072950.234234	0.000000	2.834043e+00
18098262.447447	0.098203	1.869918e-01
18123574.660661	0.867118	6.920214e-02
18148886.873874	0.000000	9.321207e-01
18174199.087087	0.000000	5.476225e-01
18199511.300300	0.299489	3.804460e-02
18224823.513514	0.145720	2.997993e-01
18250135.726727	0.000000	4.391209e+01
18275447.939940	0.000000	3.081670e-01
18300760.153153	0.000000	1.106313e+00
18326072.366366	0.155193	1.075862e-01
18351384.579580	0.000000	1.402204e-01
18376696.792793	0.328728	3.602327e-01
18402009.006006	0.000000	2.402887e+00
18427321.219219	0.270326	2.155235e-01
18452633.432432	0.070468	6.662423e-02
18477945.645646	0.000000	6.108225e-01
18503257.858859	0.192997	1.919042e-01
18528570.072072	0.000000	1.119328e+01
18553882.285285	0.000000	1.448351e+00
18579194.498498	0.000000	3.889808e-02
18604506.711712	0.000000	7.010528e+00
18629818.924925	0.000000	2.436586e+00
18655131.138138	0.000000	6.270203e-01
18680443.351351	0.000000	1.030163e+00
18705755.564565	0.000000	8.931607e-01
18731067.777778	0.270797	1.299767e+00
18756379.990991	0.000000	7.495782e-01
18781692.204204	0.000000	4.292160e+00
18807004.417417	0.000000	2.149544e+00
18832316.630631	0.000000	3.561499e+00
18857628.843844	0.181248	7.941056e-02
18882941.057057	0.000000	2.019202e+00
18908253.270270	0.000000	1.023042e+00
18933565.483483	0.622933	4.696066e-02
18958877.696697	0.000000	2.094121e-01
18984189.909910	0.000000	1.100826e+01
19009502.123123	0.002578	2.430290e-01
19034814.336336	1.715348	5.262461e-02
19060126.549550	0.000000	1.610641e+00
19085438.762763	0.000000	5.929664e-01
19110750.975976	0.000000	6.072948e+00
19136063.189189	0.000000	8.688848e-01
19161375.402402	0.570846	2.934160e-02
19186687.615616	0.000000	1.949269e+01
19211999.828829	1.332382	4.469582e-02
19237312.042042	0.000000	2.923832e-01
19262624.255255	0.709271	5.513433e-02
19287936.468468	0.000000	6.143912e-01
19313248.681682	0.176218	1.082228e-01
19338560.894895	0.349781	2.067744e-01
19363873.108108	0.000000	3.860870e+00
19389185.321321	0.000000	1.544826e-01
19414497.534535	0.000000	7.724728e-01
19439809.747748	0.000000	1.919309e+00
19465121.960961	0.000000	1.017286e-01
19490434.174174	0.592290	5.427386e-02
19515746.387387	0.000000	5.885994e-01
19541058.600601	0.000000	6.185759e-01
19566370.813814	0.000000	5.664070e-01
19591683.027027	0.000000	1.991032e+00
19616995.240240	0.270074	7.956035e-02
19642307.453453	0.000000	9.564388e-01
19667619.666667	0.000000	1.254356e-01
19692931.879880	0.000000	4.594161e-01
19718244.093093	0.000000	4.676371e-03
19743556.306306	0.000000	1.810791e-02
19768868.519520	0.000000	2.757384e-01
19794180.732733	0.210183	7.421875e-02
19819492.945946	0.000000	2.107262e-01
19844805.159159	0.000000	2.478909e+00
19870117.372372	1.382743	2.431840e-02
19895429.585586	0.615404	1.523449e-01
19920741.798799	0.000000	1.003176e-02
19946054.012012	0.000000	3.872469e-01
19971366.225225	0.000000	1.548837e+01
19996678.438438	0.187950	4.342108e-02
20021990.651652	0.000000	7.265455e+00
20047302.864865	0.000000	1.216439e+00
20072615.078078	0.000000	5.435258e-01
20097927.291291	0.000000	6.560502e-01
20123239.504505	0.000000	3.691797e-01
20148551.717718	0.000000	3.667738e-01
20173863.930931	0.291940	6.124795e-02
20199176.144144	0.773126	8.853123e-02
20224488.357357	0.000000	1.631021e+00
20249800.570571	0.000000	4.200127e-01
20275112.783784	0.000000	2.190430e-01
20300424.996997	0.036281	4.491561e-02
20325737.210210	0.000000	2.842915e-01
20351049.423423	0.000000	1.527173e-01
20376361.636637	0.000000	9.171765e-03
20401673.849850	0.000000	4.159468e-01
20426986.063063	0.000000	1.128814e+01
20452298.276276	0.000000	1.023566e+00
20477610.489489	0.000000	9.591937e-01
20502922.702703	0.000000	2.116301e-01
20528234.915916	0.000000	1.189994e+00
20553547.129129	0.000000	1.683235e+00
20578859.342342	0.000000	4.501521e-01
20604171.555556	0.000000	5.595855e-01
20629483.768769	0.000000	1.560938e+01
20654795.981982	0.000000	2.408680e+00
20680108.195195	0.000000	2.309828e+00
20705420.408408	0.000000	7.232581e-01
20730732.621622	0.000000	7.400000e+00
20756044.834835	0.000000	7.265455e+01
20781357.048048	0.000000	3.936946e+00
20806669.261261	0.000000	4.593105e+01
20831981.474474	0.099546	1.658640e-01
20857293.687688	0.000000	3.842308e+01
20882605.900901	0.000000	1.318812e+00
20907918.114114	1.203106	3.734834e-02
20933230.327327	0.000000	5.804766e-01
20958542.540541	0.000000	1.138462e+00
20983854.753754	0.741803	5.159713e-02
21009166.966967	0.000000	8.017657e-01
21034479.180180	0.000000	1.016794e+01
21059791.393393	0.000000	3.370162e-01
21085103.606607	0.000000	1.978218e+01
21110415.819820	0.000000	7.416482e-01
21135728.033033	0.000000	7.515519e-01
21161040.246246	0.000000	3.696578e+00
21186352.459459	0.277066	4.404057e+00
21211664.672673	0.000000	5.156130e+00
21236976.885886	0.000000	3.648983e-01
21262289.099099	0.000000	1.188225e+00
21287601.312312	0.000000	8.170111e-01
21312913.525526	0.540226	5.732973e-02
21338225.738739	0.000000	4.175549e-01
21363537.951952	0.000000	6.299859e-01
21388850.165165	4.601183	5.486139e-02
21414162.378378	0.145161	1.227228e+00
21439474.591592	0.388835	2.452103e-01
21464786.804805	0.239708	1.250591e-01
21490099.018018	0.000000	9.217994e-01
21515411.231231	0.000000	2.080167e+00
21540723.444444	0.000000	4.695652e+00
21566035.657658	0.000000	4.515255e+00
21591347.870871	0.977768	4.660235e+00
21616660.084084	0.000000	7.024082e-01
21641972.297297	0.000000	6.416186e-01
21667284.510511	0.000000	6.861264e-01
21692596.723724	1.551557	4.630507e-02
21717908.936937	0.285415	6.298452e-01
21743221.150150	0.000000	2.825624e-03
21768533.363363	0.292966	6.563926e+00
21793845.576577	0.000000	3.280789e-01
21819157.789790	0.049623	1.085078e-01
21844470.003003	0.000000	1.999000e+00
21869782.216216	0.000000	4.319067e-01
21895094.429429	0.109522	3.815651e-01
21920406.642643	0.000000	1.978806e-01
21945718.855856	0.000000	1.971873e-01
21971031.069069	0.000000	1.289032e+01
21996343.282282	0.000000	1.184808e-01
22021655.495495	0.000000	2.669340e+00
22046967.708709	0.000000	2.102052e+00
22072279.921922	0.000000	1.536923e+02
22097592.135135	0.000000	3.827587e+00
22122904.348348	0.000000	1.437411e+00
22148216.561562	0.000000	2.736987e+01
22173528.774775	0.000000	2.741305e-01
22198840.987988	0.000000	5.964180e+00
22224153.201201	0.712747	4.474757e-02
22249465.414414	0.000000	1.133617e+00
22274777.627628	0.128700	3.310553e-01
22300089.840841	0.000000	6.518761e+00
22325402.054054	0.000000	1.004525e+00
22350714.267267	0.371249	4.084660e-03
22376026.480480	0.000000	2.757384e-01
22401338.693694	0.000000	3.917647e+01
22426650.906907	0.000000	1.517661e+00
22451963.120120	0.000000	2.040858e+00
22477275.333333	0.780522	6.002712e-02
22502587.546547	0.047050	1.276661e-01
22527899.759760	0.000000	8.473139e-03
22553211.972973	0.521177	7.619773e-02
22578524.186186	0.000000	6.615895e+00
22603836.399399	0.000000	5.825075e-01
22629148.612613	0.000000	6.526213e-01
22654460.825826	0.000000	1.014729e+00
22679773.039039	0.000000	5.988313e-01
22705085.252252	1.484314	9.563123e-03
22730397.465465	0.478003	5.018509e-02
22755709.678679	0.679354	1.190554e-01
22781021.891892	0.466270	5.732259e-02
22806334.105105	0.526108	9.664663e-02
22831646.318318	0.364844	1.345264e-01
22856958.531532	0.000000	2.561538e+01
22882270.744745	0.000000	1.611290e+01
22907582.957958	0.000000	5.987416e-01
22932895.171171	0.000000	1.308448e+00
22958207.384384	0.000000	2.765973e-01
22983519.597598	0.290315	3.247501e-01
23008831.810811	0.000000	6.626866e+00
23034144.024024	0.000000	1.088532e+00
23059456.237237	0.808620	3.479439e-01
23084768.450450	0.000000	3.576801e-01
23110080.663664	0.000000	5.071068e-01
23135392.876877	0.802945	4.103513e-02
23160705.090090	0.155296	6.679616e-02
23186017.303303	0.053200	9.654991e-02
23211329.516517	1.019000	3.187482e-01
23236641.729730	0.000000	6.768294e-01
23261953.942943	0.000000	1.135227e+01
23287266.156156	0.000000	2.887284e+00
23312578.369369	0.000000	3.248781e+01
23337890.582583	3.155970	9.294239e-03
23363202.795796	0.000000	1.017312e+00
23388515.009009	0.000000	7.504228e-01
23413827.222222	0.315522	1.964704e-01
23439139.435435	0.000000	9.649847e-01
23464451.648649	0.412889	1.019672e-01
23489763.861862	1.969112	5.537434e-01
23515076.075075	0.000000	9.937828e-01
23540388.288288	0.000000	3.218169e-01
23565700.501502	0.000000	3.809707e-01
23591012.714715	0.034249	1.872611e-01
23616324.927928	0.000000	3.906159e+00
23641637.141141	0.000000	4.197479e+00
23666949.354354	0.000000	7.291972e+00
23692261.567568	0.162569	6.848184e-01
23717573.780781	0.000000	1.069593e+00
23742885.993994	0.000000	4.008025e+00
23768198.207207	1.230651	1.902889e-02
23793510.420420	0.000000	2.753584e-01
23818822.633634	0.084182	3.534951e-01
23844134.846847	0.000000	1.417022e+01
23869447.060060	0.000000	8.608361e-01
23894759.273273	0.217697	2.026664e-01
23920071.486486	0.000000	8.698720e-03
23945383.699700	0.000000	4.444939e+00
23970695.912913	0.892082	1.895606e-02
23996008.126126	0.489181	1.643552e-02
24021320.339339	1.466860	1.122643e-02
24046632.552553	0.166430	3.021547e-01
24071944.765766	0.000000	1.019908e+00
24097256.978979	0.401581	8.292830e-02
24122569.192192	0.000000	3.847117e-01
24147881.405405	0.000000	1.561676e-02
24173193.618619	0.000000	3.146457e+01
24198505.831832	0.000000	4.832509e-01
24223818.045045	0.000000	9.198896e-01
24249130.258258	0.197636	1.087834e-01
24274442.471471	0.000000	5.340105e-01
24299754.684685	0.263899	4.771116e-01
24325066.897898	0.000000	1.481098e+00
24350379.111111	0.683836	5.168434e-02
24375691.324324	0.000000	1.638377e+00
24401003.537538	0.000000	9.873496e-02
24426315.750751	0.000000	1.920231e+00
24451627.963964	0.000000	7.516930e-01
24476940.177177	0.000000	2.914236e-01
24502252.390390	0.000000	2.603257e+00
24527564.603604	0.281034	3.549407e+00
24552876.816817	0.000000	4.474804e-01
24578189.030030	0.068660	7.711076e-03
24603501.243243	0.000000	6.757992e-01
24628813.456456	0.000000	4.356739e-01
24654125.669670	0.000000	2.153122e-02
24679437.882883	0.000000	2.039817e+00
24704750.096096	0.000000	6.284007e-01
24730062.309309	0.000000	5.466200e-03
24755374.522523	0.000000	5.111282e-01
24780686.735736	0.642113	3.651499e-02
24805998.948949	0.000000	1.263837e-01
24831311.162162	0.000000	4.586778e-01
24856623.375375	0.000000	5.613938e-01
24881935.588589	0.000000	1.426633e+00
24907247.801802	0.000000	1.840542e-01
24932560.015015	0.000000	5.213989e-01
24957872.228228	0.000000	1.228028e+00
24983184.441441	0.000000	6.646045e-02
25008496.654655	0.000000	4.677515e-01
25033808.867868	0.000000	1.541072e-01
25059121.081081	0.000000	6.253522e+00
25084433.294294	0.000000	4.435073e+00
25109745.507508	0.000000	3.037399e-01
25135057.720721	0.000000	1.167398e+00
25160369.933934	0.000000	1.192125e+00
25185682.147147	0.000000	4.019717e-01
25210994.360360	0.000000	6.802861e-01
25236306.573574	0.468667	2.481976e-02
25261618.786787	0.000000	1.768142e+00
25286931.000000	0.000000	1.200000e+03
